0.60157,0.35929,0.47829,0.72949,0.32511,0.66305,0.72012,0.39188,0.50755,1,0.24708,0.4446,0.45251,0.43614,0.46659,0.41833,0.40319,0.47841,0.44622,0.34726,0.46889,0.4105,0.41701,0.37089,0.58263,0.3557,0.28088,0.56412,0.46266,0.55496,0.52139,0.45019,0.43606,0.33236,0.2872,0.3294,0.5013,0.59714,0.32676,0.34102,0.48984,0.45699,0.28961,0.20449,0.47018,0.5225,0.36824,0.36051,0.52223,0.52976,0.37924,0.31168,0.52989,0.27813,0.1744,0.58863,0.53796,0.29083,0.64099,0.39097,0.41848,0.39741,0.48001,0.15781,0.37697,0.35363,0.26753,0.64007,0.51709,0.3639,0.42353,0.34506,0.67619,0.55562,0.23681,0.39325,0.41773,0.52835,0.62412,0.60017,0.19754,0.46226,0.61945,0.59297,0.51004,0.35644,0.55593,0.47017,0.67775,0.33187,0.4624,0.2746
0.4327,0.51147,0.48515,0.27449,0.53367,0.36457,0.33078,0.49625,0.48421,0.24708,1,0.44204,0.4798,0.43427,0.52444,0.42856,0.46126,0.43104,0.28474,0.35274,0.52941,0.48852,0.51793,0.37264,0.34804,0.39155,0.33267,0.27578,0.42699,0.29208,0.31718,0.29276,0.39006,0.40543,0.45104,0.38373,0.36739,0.30321,0.47361,0.45521,0.38967,0.34801,0.42001,0.40918,0.37675,0.34917,0.51331,0.50081,0.343,0.45714,0.5456,0.41286,0.40647,0.35876,0.50808,0.30181,0.47128,0.44404,0.31221,0.23447,0.10793,0.47492,0.32035,0.59194,0.56096,0.38458,0.29906,0.31474,0.40885,0.51177,0.17049,0.28455,0.34288,0.32369,0.039786,0.22853,0.13934,0.42028,0.41799,0.32033,0.39546,0.25155,0.33054,0.33868,0.26995,0.30881,0.24914,0.23397,0.2633,0.27212,0.14493,0.2363
0.51268,0.36548,0.43883,0.5025,0.42969,0.51157,0.50223,0.57243,0.6249,0.4446,0.44204,1,0.40294,0.36286,0.42669,0.3969,0.39788,0.37569,0.35586,0.34081,0.43015,0.42282,0.39428,0.34513,0.57407,0.4208,0.2544,0.54214,0.53416,0.46459,0.47581,0.4469,0.4955,0.40501,0.41926,0.38628,0.42994,0.44663,0.48323,0.42345,0.47351,0.42846,0.35583,0.24956,0.55475,0.38678,0.37626,0.3673,0.51825,0.44679,0.59353,0.32481,0.59199,0.29512,0.32866,0.51912,0.56295,0.28218,0.49727,0.34867,0.34414,0.39967,0.51375,0.33419,0.49654,0.53447,0.28574,0.42783,0.44568,0.53622,0.41499,0.44268,0.47862,0.5535,0.16641,0.41378,0.25582,0.53441,0.44977,0.48506,0.32532,0.29639,0.61521,0.49205,0.47377,0.44823,0.46306,0.41643,0.42986,0.42974,0.29374,0.22836
0.63621,0.60522,0.65249,0.47821,0.49928,0.55739,0.51563,0.49081,0.53941,0.45251,0.4798,0.40294,1,0.63558,0.67722,0.5982,0.58295,0.66793,0.47384,0.46896,0.69578,0.61317,0.65845,0.54953,0.47212,0.37384,0.3136,0.39661,0.46232,0.44316,0.38187,0.32915,0.39682,0.42444,0.39411,0.40778,0.49683,0.4549,0.40518,0.4504,0.54004,0.46188,0.36895,0.40289,0.40241,0.56771,0.5759,0.55847,0.42475,0.58905,0.44225,0.44694,0.44613,0.37511,0.37286,0.418,0.56484,0.50413,0.49154,0.30673,0.17211,0.53203,0.34739,0.39422,0.55609,0.3285,0.30154,0.5299,0.56193,0.44227,0.23503,0.24806,0.54198,0.41147,0.098874,0.26199,0.36139,0.52644,0.58374,0.50132,0.28358,0.41246,0.42193,0.50449,0.34269,0.31194,0.35002,0.32756,0.45673,0.23376,0.29253,0.21259
0.57985,0.57807,0.61627,0.4549,0.43171,0.5309,0.49065,0.46164,0.49344,0.43614,0.43427,0.36286,0.63558,1,0.6098,0.53442,0.54417,0.60965,0.48706,0.45654,0.62494,0.5881,0.63826,0.53102,0.43446,0.32,0.29326,0.39467,0.41829,0.41438,0.35236,0.30483,0.36665,0.40866,0.33754,0.36919,0.47206,0.43804,0.34369,0.40853,0.52107,0.42396,0.31437,0.32887,0.38102,0.52897,0.53346,0.49838,0.3883,0.56697,0.40233,0.41378,0.42468,0.33293,0.33503,0.39386,0.53304,0.43258,0.45816,0.28984,0.15146,0.48324,0.34691,0.35826,0.51088,0.28828,0.29315,0.5186,0.54562,0.40168,0.22874,0.22847,0.52052,0.38137,0.1062,0.26053,0.35421,0.46874,0.55063,0.46493,0.24423,0.36932,0.41075,0.47617,0.33504,0.29299,0.34191,0.31737,0.42712,0.21081,0.30006,0.2059
0.66034,0.63754,0.67557,0.49388,0.48407,0.58295,0.52829,0.52844,0.56176,0.46659,0.52444,0.42669,0.67722,0.6098,1,0.58858,0.61841,0.67523,0.45291,0.4603,0.70843,0.63856,0.67407,0.50709,0.48472,0.36049,0.31315,0.40256,0.48621,0.43614,0.41183,0.33379,0.39437,0.39817,0.38831,0.3953,0.50246,0.47398,0.3864,0.42225,0.54552,0.46233,0.36358,0.42278,0.42527,0.54166,0.60395,0.55943,0.43234,0.65445,0.46931,0.42118,0.46874,0.39234,0.36229,0.42552,0.57685,0.53871,0.51204,0.33048,0.17387,0.52255,0.37329,0.43461,0.59616,0.32442,0.27419,0.54838,0.60029,0.46051,0.24419,0.2669,0.59072,0.42435,0.095017,0.27708,0.34873,0.55509,0.62628,0.52824,0.30369,0.4018,0.44817,0.52812,0.34709,0.31809,0.38135,0.33538,0.46996,0.23447,0.2946,0.2423
0.56755,0.5695,0.57222,0.43333,0.48074,0.4998,0.46438,0.46493,0.52626,0.41833,0.42856,0.3969,0.5982,0.53442,0.58858,1,0.57026,0.56859,0.49737,0.56085,0.58604,0.58882,0.5834,0.61617,0.43105,0.33799,0.25332,0.36568,0.43126,0.40798,0.3677,0.30895,0.36491,0.37428,0.35219,0.38491,0.4735,0.41707,0.38653,0.40339,0.49521,0.40767,0.31096,0.35296,0.37861,0.48156,0.52952,0.50899,0.39729,0.55788,0.42717,0.4073,0.43232,0.34893,0.3121,0.37641,0.54448,0.41621,0.46085,0.29783,0.17325,0.46686,0.32305,0.37,0.48667,0.31385,0.2697,0.47796,0.50932,0.4502,0.2549,0.25961,0.50788,0.37843,0.12286,0.2562,0.359,0.49725,0.5261,0.44613,0.25854,0.36122,0.38867,0.46057,0.32781,0.30371,0.31313,0.32859,0.41953,0.25181,0.2959,0.17885
0.57962,0.62917,0.60487,0.41848,0.46184,0.49861,0.45404,0.53194,0.51923,0.40319,0.46126,0.39788,0.58295,0.54417,0.61841,0.57026,1,0.63871,0.45088,0.48063,0.61254,0.64718,0.64296,0.47092,0.41861,0.30569,0.29926,0.33139,0.44292,0.39927,0.3358,0.27255,0.34841,0.4473,0.3705,0.41259,0.42775,0.38201,0.38176,0.40862,0.54198,0.48192,0.30627,0.35078,0.39137,0.52284,0.54252,0.53144,0.3742,0.54943,0.44237,0.4486,0.40469,0.38414,0.3985,0.36144,0.50622,0.51719,0.44576,0.3,0.14326,0.52504,0.39457,0.43141,0.61045,0.30899,0.26838,0.4971,0.59603,0.43783,0.23958,0.25357,0.54274,0.36558,0.068934,0.25446,0.35577,0.45316,0.51824,0.47637,0.32376,0.37067,0.38559,0.4458,0.32217,0.30284,0.3607,0.30062,0.40275,0.24159,0.25521,0.21583
0.63165,0.61309,0.6522,0.49773,0.4515,0.58359,0.53716,0.48098,0.51607,0.47841,0.43104,0.37569,0.66793,0.60965,0.67523,0.56859,0.63871,1,0.4682,0.45986,0.66479,0.61537,0.6728,0.50547,0.47383,0.34924,0.30243,0.39692,0.45206,0.44766,0.37724,0.31884,0.38718,0.41517,0.36532,0.36855,0.50429,0.4629,0.35999,0.42313,0.53934,0.46289,0.32585,0.38619,0.38839,0.57201,0.53693,0.53559,0.41626,0.58524,0.42012,0.41289,0.44093,0.35955,0.35001,0.42058,0.54971,0.49722,0.51393,0.3013,0.17749,0.49426,0.35383,0.37353,0.55511,0.2973,0.2908,0.55354,0.56474,0.42352,0.23512,0.24376,0.58657,0.40759,0.11313,0.26076,0.36846,0.50116,0.59517,0.50834,0.2552,0.38363,0.43,0.5206,0.34613,0.29355,0.36525,0.32832,0.47251,0.23025,0.28773,0.21657
0.48628,0.41793,0.46154,0.45873,0.32372,0.48827,0.47094,0.35692,0.44085,0.44622,0.28474,0.35586,0.47384,0.48706,0.45291,0.49737,0.45088,0.4682,1,0.47159,0.49712,0.51173,0.46724,0.50818,0.42419,0.27706,0.2398,0.37436,0.38338,0.38857,0.35585,0.30236,0.33441,0.34683,0.25362,0.29866,0.43245,0.42182,0.29593,0.32486,0.46847,0.37689,0.26705,0.18348,0.34573,0.46532,0.40541,0.37579,0.35624,0.43995,0.30598,0.33267,0.37578,0.27491,0.21846,0.40599,0.4274,0.32973,0.44226,0.27343,0.21794,0.37373,0.3145,0.18572,0.39846,0.25785,0.23672,0.45543,0.42899,0.28643,0.26717,0.23581,0.4765,0.42328,0.16845,0.2434,0.42953,0.45461,0.46144,0.45271,0.19707,0.38117,0.40076,0.44862,0.35125,0.26102,0.35449,0.32502,0.44404,0.2303,0.31296,0.15475
0.43631,0.45878,0.45638,0.35035,0.43645,0.4082,0.37645,0.382,0.43398,0.34726,0.35274,0.34081,0.46896,0.45654,0.4603,0.56085,0.48063,0.45986,0.47159,1,0.45794,0.47209,0.47478,0.55533,0.36113,0.28107,0.22247,0.30898,0.34695,0.32936,0.28259,0.25799,0.297,0.33958,0.25772,0.32088,0.3856,0.35224,0.31718,0.34147,0.42454,0.35386,0.28639,0.26564,0.30865,0.40299,0.42715,0.44449,0.30816,0.42508,0.32571,0.35454,0.35239,0.30074,0.26539,0.32075,0.42815,0.35561,0.37516,0.24704,0.14297,0.38774,0.26275,0.28147,0.43123,0.25372,0.25226,0.37522,0.40228,0.32704,0.22155,0.22419,0.39619,0.32084,0.11241,0.20422,0.32714,0.41157,0.40213,0.37226,0.22984,0.29889,0.3227,0.37988,0.28417,0.24207,0.26255,0.26458,0.33574,0.21179,0.25861,0.1528
0.66574,0.62591,0.70319,0.50125,0.49799,0.59084,0.53744,0.52669,0.58939,0.46889,0.52941,0.43015,0.69578,0.62494,0.70843,0.58604,0.61254,0.66479,0.49712,0.45794,1,0.65914,0.71506,0.54265,0.49745,0.43083,0.34547,0.41128,0.5011,0.48072,0.41182,0.36268,0.46378,0.43713,0.4514,0.41314,0.52229,0.47788,0.41945,0.45721,0.58354,0.47772,0.4134,0.42756,0.42512,0.56338,0.63416,0.57226,0.45574,0.61806,0.49483,0.46948,0.47515,0.41778,0.42914,0.45305,0.60593,0.55086,0.54934,0.30855,0.18976,0.52686,0.37862,0.43419,0.57165,0.3476,0.31343,0.56087,0.56928,0.46343,0.24777,0.27832,0.59117,0.4594,0.095879,0.28863,0.32487,0.56873,0.64174,0.52452,0.32328,0.41258,0.45202,0.52402,0.38378,0.35464,0.38662,0.36087,0.48146,0.25917,0.29276,0.23358
0.6007,0.63256,0.63449,0.44265,0.47176,0.53525,0.48147,0.54412,0.56591,0.4105,0.48852,0.42282,0.61317,0.5881,0.63856,0.58882,0.64718,0.61537,0.51173,0.47209,0.65914,1,0.66001,0.52539,0.45291,0.34603,0.30309,0.37277,0.47686,0.42251,0.38545,0.32206,0.39174,0.41728,0.40375,0.4296,0.47465,0.42099,0.40102,0.44005,0.5744,0.45514,0.33663,0.36151,0.41546,0.52088,0.56554,0.52829,0.42388,0.5875,0.48721,0.45546,0.44854,0.3794,0.40219,0.40204,0.57753,0.49624,0.47983,0.29739,0.15864,0.53301,0.4063,0.449,0.5746,0.34606,0.27743,0.50953,0.61726,0.4734,0.25175,0.27517,0.52949,0.39522,0.099132,0.28975,0.3556,0.50262,0.5539,0.4788,0.32041,0.37898,0.41175,0.47702,0.3593,0.33529,0.37598,0.31635,0.4265,0.26286,0.2944,0.22619
0.62943,0.64143,0.64945,0.43867,0.47198,0.54215,0.49208,0.53163,0.54166,0.41701,0.51793,0.39428,0.65845,0.63826,0.67407,0.5834,0.64296,0.6728,0.46724,0.47478,0.71506,0.66001,1,0.52367,0.44379,0.38505,0.33087,0.36812,0.43889,0.43685,0.35019,0.30688,0.42221,0.46732,0.43876,0.41182,0.49408,0.43425,0.39591,0.45778,0.54127,0.43568,0.36205,0.42089,0.37878,0.54237,0.6063,0.57516,0.41146,0.58793,0.47434,0.46065,0.42759,0.39006,0.42547,0.39559,0.58133,0.53947,0.48807,0.31032,0.14284,0.51293,0.37289,0.4609,0.58361,0.31651,0.29046,0.52113,0.57526,0.46763,0.21664,0.23916,0.55463,0.39584,0.066696,0.2531,0.31639,0.51591,0.58069,0.46709,0.30755,0.36328,0.4016,0.48774,0.35272,0.31642,0.34089,0.3179,0.43095,0.22506,0.26188,0.22014
0.49659,0.47478,0.504,0.38953,0.43912,0.46161,0.42517,0.39359,0.45365,0.37089,0.37264,0.34513,0.54953,0.53102,0.50709,0.61617,0.47092,0.50547,0.50818,0.55533,0.54265,0.52539,0.52367,1,0.38493,0.31568,0.22677,0.32783,0.3669,0.36754,0.30257,0.26378,0.33344,0.3505,0.28571,0.31682,0.44246,0.38448,0.32365,0.37546,0.44002,0.36761,0.28812,0.27796,0.32039,0.44034,0.44539,0.43616,0.33669,0.47041,0.34048,0.35186,0.36307,0.27505,0.24928,0.33305,0.48054,0.36,0.40642,0.25338,0.13532,0.38024,0.27095,0.28315,0.40632,0.24886,0.25309,0.40783,0.41224,0.35248,0.21591,0.22087,0.4315,0.33424,0.13599,0.21123,0.31476,0.44206,0.45764,0.40515,0.21665,0.31292,0.33511,0.43457,0.29885,0.26571,0.26512,0.28455,0.38321,0.21003,0.2597,0.14799
0.60441,0.39964,0.54824,0.64164,0.38354,0.63733,0.62271,0.49027,0.66443,0.58263,0.34804,0.57407,0.47212,0.43446,0.48472,0.43105,0.41861,0.47383,0.42419,0.36113,0.49745,0.45291,0.44379,0.38493,1,0.43282,0.32151,0.64899,0.59655,0.55405,0.5777,0.52324,0.484,0.39393,0.35926,0.39312,0.52186,0.57405,0.452,0.40412,0.59219,0.48746,0.33354,0.25703,0.58636,0.48856,0.41925,0.39661,0.58947,0.53543,0.54311,0.36227,0.67127,0.3287,0.27921,0.70956,0.63532,0.30038,0.59082,0.35509,0.4399,0.41722,0.4737,0.24408,0.4839,0.49751,0.31381,0.555,0.54427,0.48283,0.46318,0.4283,0.61011,0.66854,0.19263,0.41617,0.34433,0.61149,0.56365,0.62709,0.30713,0.41385,0.67,0.57254,0.53982,0.38573,0.54924,0.50279,0.57034,0.39547,0.4227,0.24367
0.45549,0.32524,0.42854,0.39632,0.41806,0.40977,0.44727,0.37858,0.48338,0.3557,0.39155,0.4208,0.37384,0.32,0.36049,0.33799,0.30569,0.34924,0.27706,0.28107,0.43083,0.34603,0.38505,0.31568,0.43282,1,0.31217,0.36765,0.42009,0.45031,0.34821,0.3726,0.55284,0.38025,0.38783,0.35321,0.41596,0.38572,0.42653,0.40915,0.41561,0.34077,0.38826,0.29041,0.41091,0.3696,0.37771,0.43019,0.42657,0.38073,0.45139,0.3531,0.40772,0.35633,0.36778,0.45378,0.49813,0.36163,0.42499,0.2138,0.23482,0.37729,0.33804,0.36288,0.32769,0.41005,0.31344,0.36234,0.32499,0.41802,0.25142,0.28582,0.40043,0.42479,0.080156,0.27132,0.1463,0.46207,0.443,0.35339,0.30327,0.26855,0.40023,0.39045,0.41916,0.33866,0.29787,0.31501,0.35916,0.26652,0.20424,0.18874
0.32148,0.32492,0.32893,0.3097,0.29137,0.34075,0.32734,0.29883,0.31857,0.28088,0.33267,0.2544,0.3136,0.29326,0.31315,0.25332,0.29926,0.30243,0.2398,0.22247,0.34547,0.30309,0.33087,0.22677,0.32151,0.31217,1,0.25629,0.337,0.25218,0.30982,0.26268,0.30371,0.31725,0.3252,0.28012,0.28702,0.28948,0.30028,0.32212,0.32167,0.30839,0.2982,0.25394,0.27595,0.31339,0.34316,0.33615,0.30846,0.29728,0.31725,0.32435,0.31706,0.31804,0.38106,0.35098,0.31325,0.3275,0.28616,0.21927,0.19312,0.3464,0.31032,0.27444,0.34441,0.25394,0.23949,0.30253,0.3384,0.26896,0.185,0.19109,0.31336,0.30505,0.0059674,0.19022,0.17023,0.33065,0.35024,0.33043,0.27919,0.24641,0.35309,0.28816,0.28884,0.22551,0.2867,0.26275,0.28134,0.16283,0.18208,0.14579
0.52044,0.32122,0.45151,0.60812,0.31996,0.57983,0.58468,0.43002,0.58086,0.56412,0.27578,0.54214,0.39661,0.39467,0.40256,0.36568,0.33139,0.39692,0.37436,0.30898,0.41128,0.37277,0.36812,0.32783,0.64899,0.36765,0.25629,1,0.51538,0.52154,0.54921,0.48878,0.45971,0.3184,0.32575,0.33421,0.47934,0.55045,0.3866,0.34956,0.49347,0.45144,0.27974,0.2114,0.53332,0.41572,0.33768,0.32543,0.56056,0.46874,0.47532,0.28555,0.6169,0.25639,0.197,0.62832,0.56274,0.22733,0.56196,0.35964,0.42534,0.34915,0.47717,0.18221,0.3977,0.45862,0.27517,0.50425,0.46225,0.44822,0.44958,0.40807,0.53528,0.61635,0.23463,0.42715,0.32822,0.54104,0.50768,0.5707,0.25337,0.39022,0.63552,0.5447,0.52351,0.37209,0.53771,0.50063,0.5174,0.38862,0.41663,0.23034
0.555,0.44193,0.56178,0.51969,0.41497,0.53306,0.5322,0.53638,0.66777,0.46266,0.42699,0.53416,0.46232,0.41829,0.48621,0.43126,0.44292,0.45206,0.38338,0.34695,0.5011,0.47686,0.43889,0.3669,0.59655,0.42009,0.337,0.51538,1,0.48159,0.52119,0.46917,0.47254,0.39409,0.41771,0.43454,0.48769,0.47284,0.51398,0.45301,0.5529,0.51096,0.33591,0.29445,0.58836,0.47758,0.47207,0.43028,0.56966,0.52376,0.60364,0.42066,0.58428,0.39611,0.40109,0.57531,0.59567,0.35343,0.52057,0.31915,0.354,0.46805,0.43591,0.32218,0.51035,0.53154,0.32531,0.49378,0.54563,0.52258,0.40094,0.45477,0.53251,0.57606,0.1071,0.41787,0.27867,0.53703,0.51517,0.53047,0.3453,0.37419,0.56896,0.49296,0.48172,0.40564,0.49276,0.41197,0.47805,0.41908,0.33194,0.2191
0.57765,0.36504,0.49886,0.5876,0.35714,0.57553,0.59059,0.41358,0.51472,0.55496,0.29208,0.46459,0.44316,0.41438,0.43614,0.40798,0.39927,0.44766,0.38857,0.32936,0.48072,0.42251,0.43685,0.36754,0.55405,0.45031,0.25218,0.52154,0.48159,1,0.465,0.47532,0.49695,0.36101,0.34326,0.37952,0.52147,0.55607,0.38014,0.36302,0.50155,0.41773,0.32648,0.26465,0.44845,0.49579,0.38468,0.37741,0.54003,0.47814,0.45404,0.33982,0.48359,0.33342,0.25233,0.55998,0.55279,0.34492,0.60307,0.33171,0.34294,0.38396,0.44404,0.23146,0.35334,0.40045,0.27762,0.55051,0.46968,0.4099,0.37596,0.34423,0.56734,0.54038,0.17926,0.38064,0.31338,0.54389,0.56912,0.5704,0.27553,0.39537,0.54739,0.52749,0.54866,0.36855,0.44415,0.44246,0.53138,0.33867,0.34829,0.25642
